"","tweetID","QuestionType","LabelType"
"9460",334739009001623552,"E","Predicted"
"9461",334739085421854720,"E","Predicted"
"9462",334739392512008192,"P","Predicted"
"9463",334744801335463936,"R","Ground Truth"
"9464",334750681036640256,"P","Ground Truth"
"9465",334752406032236544,"P","Predicted"
"9466",334753537991004160,"P","Predicted"
"9467",334755613353582592,"R","Predicted"
"9468",334761032574713856,"R","Predicted"
"9469",334768437488414720,"P","Predicted"
"9470",334784188697948160,"E","Predicted"
"9471",334794064304160768,"P","Ground Truth"
"9472",334801204666327040,"E","Predicted"
"9473",334802018541654016,"P","Ground Truth"
"9474",334802784257994752,"P","Predicted"
"9475",334803435146862592,"R","Predicted"
"9476",334803909812056064,"E","Predicted"
"9477",334811049591205888,"E","Predicted"
"9478",334827520660733952,"R","Predicted"
"9479",334876779552583680,"R","Ground Truth"
"9480",335027293447655424,"P","Ground Truth"
"9481",335047395035467776,"R","Predicted"
"9482",335070778368356352,"R","Predicted"
"9483",335071965826121728,"R","Predicted"
"9484",335075416626831360,"P","Predicted"
"9485",335077340075929600,"P","Predicted"
"9486",3.3507895089e+17,"P","Predicted"
"9487",335079804044984320,"P","Predicted"
"9488",335080432871809024,"R","Predicted"
"9489",335100838525677568,"E","Predicted"
"9490",335104932598398976,"R","Predicted"
"9491",335110455192342528,"R","Predicted"
"9492",335111294300602368,"R","Predicted"
"9493",335112081248505856,"R","Predicted"
"9494",335115805333282816,"R","Predicted"
"9495",335122213969739776,"R","Predicted"
"9496",335125674392158208,"P","Predicted"
"9497",335126773555658752,"P","Predicted"
"9498",335130438093901824,"P","Ground Truth"
"9499",335137713160327168,"P","Predicted"
"9500",335138595583184896,"P","Predicted"
"9501",335139819883745280,"P","Predicted"
"9502",335140006849040384,"P","Predicted"
"9503",335140736146239488,"R","Predicted"
"9504",335142612434554880,"R","Predicted"
"9505",335155582359187456,"P","Ground Truth"
"9506",335158349555445760,"P","Predicted"
"9507",335159106006573056,"P","Ground Truth"
"9508",335349431182446592,"R","Predicted"
"9509",335384015953592320,"R","Predicted"
"9510",335430388774236160,"P","Predicted"
"9511",335436709066076160,"R","Predicted"
"9512",335437636003053568,"R","Predicted"
"9513",335443686991224832,"P","Predicted"
"9514",335445899369136128,"R","Ground Truth"
"9515",335454051560992768,"P","Predicted"
"9516",335457917954314240,"P","Predicted"
"9517",335460104881188864,"E","Predicted"
"9518",335463354464337920,"R","Predicted"
"9519",335463571427303424,"P","Ground Truth"
"9520",335476632401870848,"R","Predicted"
"9521",335477214558683136,"P","Predicted"
"9522",335487521477758976,"P","Predicted"
"9523",335489755326337024,"R","Predicted"
"9524",335493233213841408,"P","Ground Truth"
"9525",335497170859995136,"P","Predicted"
"9526",335497511840149504,"P","Predicted"
"9527",335498837621870592,"P","Predicted"
"9528",335504668182597632,"E","Predicted"
"9529",335597896202321920,"E","Predicted"
"9530",335782999394250752,"P","Predicted"
"9531",335824013781770240,"C","Predicted"
"9532",335918890947313664,"R","Predicted"
"9533",336158180956581888,"C","Ground Truth"
"9534",336253195103920128,"P","Predicted"
"9535",336410753563246592,"P","Predicted"
"9536",336443623069589504,"C","Ground Truth"
"9537",336458328966328320,"P","Ground Truth"
"9538",336461553605963776,"R","Predicted"
"9539",336466417765449728,"P","Ground Truth"
"9540",336506649827241984,"P","Predicted"
"9541",336525457883271168,"R","Predicted"
"9542",336526424188002304,"P","Ground Truth"
"9543",336542652705153024,"C","Ground Truth"
"9544",336550106427953152,"P","Predicted"
"9545",336553551096606720,"P","Predicted"
"9546",336563432331550720,"P","Predicted"
"9547",336591129036333056,"P","Ground Truth"
"9548",3.36611089792e+17,"R","Predicted"
"9549",336644418222301184,"C","Ground Truth"
"9550",336648449485320192,"P","Predicted"
"9551",336649930351448064,"C","Predicted"
"9552",336699098805714944,"P","Predicted"
"9553",336821546364592128,"P","Ground Truth"
"9554",336858237854957568,"R","Predicted"
"9555",336885471160446976,"P","Predicted"
"9556",336909922145034240,"E","Predicted"
"9557",336911329900257280,"R","Predicted"
"9558",336911681202561024,"P","Ground Truth"
"9559",336918898546991104,"R","Predicted"
"9560",336961614169378816,"R","Predicted"
"9561",336964369072132096,"E","Predicted"
"9562",337091482953609216,"P","Predicted"
"9563",337221090399100928,"P","Predicted"
"9564",337221277423120384,"R","Predicted"
"9565",337229008527843328,"R","Predicted"
"9566",337229543289004032,"E","Ground Truth"
"9567",337234145371643904,"P","Ground Truth"
"9568",337234145983991808,"P","Predicted"
"9569",337234488591532032,"P","Ground Truth"
"9570",337234808587571200,"P","Predicted"
"9571",337235321802604544,"E","Predicted"
"9572",337236232146935808,"E","Predicted"
"9573",337236312224571392,"R","Predicted"
"9574",337236689753886720,"P","Predicted"
"9575",337236872159952896,"E","Predicted"
"9576",337239638831931392,"P","Predicted"
"9577",337242064838328320,"E","Predicted"
"9578",337243348144369664,"E","Predicted"
"9579",337243758284398592,"R","Predicted"
"9580",337243893747810304,"R","Predicted"
"9581",337244236040785920,"P","Predicted"
"9582",337244446129274880,"R","Predicted"
"9583",337244945712832512,"E","Ground Truth"
"9584",337245337871859712,"P","Predicted"
"9585",337245608509329408,"R","Predicted"
"9586",337246189202321408,"P","Predicted"
"9587",337246502311309312,"P","Predicted"
"9588",337246746960863232,"E","Predicted"
"9589",337247775978823680,"E","Predicted"
"9590",337248063880052736,"E","Ground Truth"
"9591",337248543129600000,"P","Predicted"
"9592",337249412764037120,"R","Predicted"
"9593",337250383510515712,"E","Ground Truth"
"9594",337250523004686336,"R","Predicted"
"9595",337250924688965632,"P","Predicted"
"9596",337251739000516608,"E","Predicted"
"9597",337259693019901952,"R","Predicted"
"9598",337260092875476992,"R","Predicted"
"9599",337260184097394688,"E","Predicted"
"9600",337261150200795136,"E","Predicted"
"9601",337261545035796480,"R","Predicted"
"9602",337261844387471360,"E","Ground Truth"
"9603",337263048383401984,"E","Predicted"
"9604",337265914133233664,"R","Predicted"
"9605",337266731716313088,"R","Predicted"
"9606",337266901497552896,"R","Predicted"
"9607",337269064823107584,"E","Predicted"
"9608",337270245423190016,"R","Predicted"
"9609",337272830175621120,"E","Predicted"
"9610",337273567085461504,"E","Predicted"
"9611",337274488154632192,"R","Predicted"
"9612",337274775950987264,"E","Predicted"
"9613",337275496414990336,"R","Predicted"
"9614",337275667722948608,"E","Ground Truth"
"9615",337276561139044352,"E","Predicted"
"9616",337277848928780288,"R","Predicted"
"9617",337279617192837120,"R","Predicted"
"9618",337287324767498240,"P","Predicted"
"9619",337295158565556224,"P","Predicted"
"9620",337307151259291648,"P","Predicted"
"9621",337312661933015040,"P","Ground Truth"
"9622",337315875730374656,"P","Ground Truth"
"9623",337315982496387072,"R","Predicted"
"9624",337316901506121728,"P","Predicted"
"9625",337318820404408320,"P","Predicted"
"9626",337320076715892736,"P","Predicted"
"9627",337320362897440768,"R","Predicted"
"9628",337324509952618496,"E","Predicted"
"9629",337324853919109120,"P","Ground Truth"
"9630",337325918643163136,"E","Predicted"
"9631",337337479906615296,"E","Predicted"
"9632",337343536963928064,"E","Predicted"
"9633",337344024497250304,"P","Predicted"
"9634",337345156745424896,"E","Predicted"
"9635",337345390523346944,"R","Ground Truth"
"9636",337346236254388224,"R","Ground Truth"
"9637",337349039349710848,"R","Ground Truth"
"9638",337353645035233280,"P","Predicted"
"9639",337357762046599168,"E","Predicted"
"9640",337358385823490048,"P","Predicted"
"9641",337358584016957440,"E","Ground Truth"
"9642",337359562388668416,"R","Predicted"
"9643",337363145716822016,"E","Predicted"
"9644",337363572357201920,"E","Predicted"
"9645",337363638631428096,"R","Predicted"
"9646",337364167625428992,"E","Predicted"
"9647",337364712448720896,"R","Predicted"
"9648",337366190928322560,"P","Predicted"
"9649",337461148016320512,"P","Predicted"
"9650",337545759887093760,"P","Predicted"
"9651",337569820390334464,"P","Predicted"
"9652",337592378963677184,"E","Predicted"
"9653",337592837099098112,"R","Ground Truth"
"9654",337594942379663360,"R","Predicted"
"9655",337595077427867648,"R","Predicted"
"9656",337596554678505472,"E","Predicted"
"9657",337601312344637440,"R","Ground Truth"
"9658",337604090509025280,"R","Predicted"
"9659",337604199946805248,"P","Predicted"
"9660",337604358206283776,"E","Predicted"
"9661",337604791951818752,"E","Predicted"
"9662",337608868848877568,"E","Predicted"
"9663",337609348073267200,"R","Predicted"
"9664",337609599735717888,"P","Predicted"
"9665",337618533838106624,"P","Predicted"
"9666",337624586650800128,"P","Predicted"
"9667",337624763793043456,"P","Predicted"
"9668",337627252017741824,"E","Predicted"
"9669",337629354081263616,"R","Predicted"
"9670",337632668596453376,"R","Predicted"
"9671",337635503786573824,"R","Predicted"
"9672",337639010568663040,"E","Ground Truth"
"9673",337642594102300672,"E","Predicted"
"9674",337660237186211840,"R","Predicted"
"9675",337667385576259584,"R","Predicted"
"9676",337667469768548352,"E","Predicted"
"9677",337667848707117056,"R","Ground Truth"
"9678",337667942021992448,"P","Predicted"
"9679",337668871186178048,"C","Predicted"
"9680",337669257846464512,"E","Predicted"
"9681",337671132377395200,"P","Predicted"
"9682",337673779687878656,"E","Ground Truth"
"9683",337674714031996928,"R","Predicted"
"9684",337675497083371520,"E","Predicted"
"9685",337676089386221568,"P","Predicted"
"9686",337679750854242304,"R","Predicted"
"9687",337681478374789120,"P","Predicted"
"9688",337682782539104256,"R","Ground Truth"
"9689",337683178296848384,"R","Predicted"
"9690",337683982244249600,"P","Predicted"
"9691",337685884092682240,"R","Predicted"
"9692",337689393395556352,"R","Predicted"
"9693",337689458109452288,"P","Predicted"
"9694",337689778487164928,"R","Predicted"
"9695",337691452010283008,"R","Predicted"
"9696",337692892451704832,"E","Predicted"
"9697",337709674281443328,"P","Predicted"
"9698",337712657480159232,"R","Predicted"
"9699",337724135037882368,"E","Predicted"
"9700",337735105713954816,"E","Predicted"
"9701",337762840469467136,"P","Predicted"
"9702",337771903651569664,"R","Predicted"
"9703",337855354341830656,"P","Predicted"
"9704",337935437173755904,"P","Predicted"
"9705",337954492240769024,"P","Predicted"
"9706",337956755520770048,"E","Predicted"
"9707",337957382573416448,"R","Predicted"
"9708",337963848248217600,"R","Predicted"
"9709",337966057778212864,"P","Ground Truth"
"9710",337969483182395392,"R","Predicted"
"9711",337970636481761280,"R","Ground Truth"
"9712",337971252629233664,"P","Predicted"
"9713",337974409203699712,"R","Predicted"
"9714",337975759626960896,"E","Predicted"
"9715",337983785721294848,"R","Predicted"
"9716",337984505451278336,"P","Predicted"
"9717",337985707211632640,"R","Predicted"
"9718",337986831952003072,"P","Ground Truth"
"9719",337987717793210368,"P","Predicted"
"9720",337989419577511936,"E","Predicted"
"9721",337992785724579840,"R","Predicted"
"9722",337995219846955008,"P","Ground Truth"
"9723",338033922577403904,"R","Predicted"
"9724",338039314141306880,"P","Predicted"
"9725",338075020905570304,"R","Predicted"
"9726",338174248344510464,"P","Ground Truth"
"9727",338316881880567808,"E","Ground Truth"
"9728",338333037001601024,"R","Predicted"
"9729",338344058797826048,"R","Predicted"
"9730",338360324866580480,"E","Predicted"
"9731",338395647671689216,"P","Predicted"
"9732",338396043181965312,"P","Predicted"
"9733",338401046210678784,"R","Ground Truth"
"9734",338405777960226816,"P","Predicted"
"9735",338414527764897792,"E","Predicted"
"9736",338419810121699328,"P","Predicted"
"9737",338422217081774080,"R","Ground Truth"
"9738",338699440254750720,"E","Ground Truth"
"9739",338703501238611968,"R","Predicted"
"9740",338733255224344576,"R","Ground Truth"
"9741",338734457265737728,"R","Predicted"
"9742",338928021631299584,"C","Predicted"
"9743",338949209665462272,"R","Ground Truth"
"9744",339433910884769792,"R","Ground Truth"
"9745",339480767807758336,"P","Ground Truth"
"9746",339485150889000960,"R","Ground Truth"
"9747",339495552418971648,"P","Predicted"
"9748",339606787860865024,"P","Ground Truth"
"9749",339728608853643264,"P","Ground Truth"
"9750",339778896604049408,"R","Predicted"
"9751",339779057996689408,"R","Predicted"
"9752",339786832344666112,"R","Predicted"
"9753",339801943746703360,"R","Predicted"
"9754",340021688093798400,"P","Predicted"
"9755",340056646472568832,"R","Ground Truth"
"9756",340141264169222144,"P","Ground Truth"
"9757",340266974259060736,"E","Predicted"
"9758",340561794038890496,"R","Predicted"
"9759",340620687318319104,"R","Ground Truth"
"9760",340739495668350976,"C","Ground Truth"
"9761",340925282884153344,"C","Predicted"
"9762",340943395646210048,"P","Predicted"
"9763",341178166519406592,"P","Predicted"
"9764",341213687719280640,"P","Predicted"
"9765",341221714031697920,"E","Predicted"
"9766",341247067001344000,"C","Predicted"
"9767",341313290590380032,"P","Predicted"
"9768",341408971783012352,"R","Ground Truth"
"9769",341409826074656768,"C","Predicted"
"9770",341450921806544896,"R","Ground Truth"
"9771",341450967641907200,"R","Predicted"
"9772",341451870105116672,"C","Predicted"
"9773",341501155769217024,"P","Predicted"
"9774",341549960233381888,"E","Predicted"
"9775",341554742796881920,"C","Ground Truth"
"9776",341560396697706496,"E","Predicted"
"9777",341569938479259648,"P","Predicted"
"9778",341570985415278592,"P","Predicted"
"9779",341611609556410368,"C","Predicted"
"9780",341785187262291968,"P","Predicted"
"9781",341816604776083456,"P","Predicted"
"9782",341827070709604352,"P","Predicted"
"9783",341836642883104768,"R","Predicted"
"9784",341855318046801920,"P","Predicted"
"9785",341858627772092416,"P","Predicted"
"9786",341861492255248384,"C","Predicted"
"9787",341867377421590528,"R","Predicted"
"9788",341870585627947008,"P","Predicted"
"9789",341871317101993984,"P","Predicted"
"9790",341884349601419264,"R","Predicted"
"9791",341884359407714304,"P","Predicted"
"9792",341886470358974464,"P","Ground Truth"
"9793",341890303504048128,"E","Ground Truth"
"9794",341900138341621760,"R","Predicted"
"9795",341904567811846144,"P","Predicted"
"9796",341907675665272832,"E","Predicted"
"9797",341915196870258688,"E","Predicted"
"9798",341916232989147136,"R","Predicted"
"9799",341916950399692800,"R","Predicted"
"9800",341918525469904896,"E","Predicted"
"9801",341922154083921920,"C","Ground Truth"
"9802",341923725932888064,"E","Predicted"
"9803",341930357064597504,"R","Ground Truth"
"9804",341952475714183168,"E","Predicted"
"9805",341957448590036992,"R","Predicted"
"9806",341958931058397184,"P","Predicted"
"9807",341963404677877760,"P","Predicted"
"9808",341972449581228032,"C","Ground Truth"
"9809",341982280350330880,"C","Ground Truth"
"9810",341996959156015104,"P","Predicted"
"9811",342008070660034560,"E","Predicted"
"9812",342054077984808960,"E","Predicted"
"9813",342159192267825152,"P","Predicted"
"9814",342193722932477952,"R","Predicted"
"9815",342223475286626304,"R","Predicted"
"9816",342246989502746624,"C","Ground Truth"
"9817",342247132276850688,"R","Predicted"
"9818",342247227391090688,"C","Ground Truth"
"9819",342295803118899200,"E","Predicted"
"9820",342318841000521728,"P","Ground Truth"
"9821",342356421121277952,"R","Ground Truth"
"9822",342361216783642624,"E","Predicted"
"9823",342443919067447296,"E","Predicted"
"9824",342445057061834752,"E","Predicted"
"9825",342447941459537920,"R","Ground Truth"
"9826",342542529075499008,"R","Predicted"
"9827",342552134811807744,"P","Predicted"
"9828",342553917504225280,"E","Predicted"
"9829",342560647386628096,"P","Predicted"
"9830",342561225063940096,"R","Predicted"
"9831",342561285818437632,"P","Predicted"
"9832",342567458764365824,"E","Ground Truth"
"9833",342575234144141312,"R","Predicted"
"9834",342576279574425600,"E","Predicted"
"9835",342581328388182016,"E","Predicted"
"9836",342581775723294720,"E","Predicted"
"9837",342589900874473472,"P","Predicted"
"9838",342625545374285824,"R","Predicted"
"9839",342637648600506368,"E","Predicted"
"9840",342644415174680576,"R","Predicted"
"9841",342649821997461504,"E","Ground Truth"
"9842",342654540203581440,"P","Predicted"
"9843",342657113962733568,"E","Predicted"
"9844",342658405477015552,"P","Ground Truth"
"9845",342658697278926848,"R","Predicted"
"9846",342658846801678336,"R","Predicted"
"9847",342659664045043712,"E","Predicted"
"9848",342670572850925568,"E","Predicted"
"9849",342686210768113664,"P","Predicted"
"9850",342929342923423744,"R","Predicted"
"9851",342940027329839104,"E","Ground Truth"
"9852",342960543503626240,"P","Predicted"
"9853",342964908247359488,"R","Predicted"
"9854",342968244560338944,"P","Predicted"
"9855",343017830192656384,"R","Predicted"
"9856",343312056751099904,"P","Predicted"
"9857",343461744980676608,"R","Ground Truth"
"9858",343695096899833856,"P","Predicted"
"9859",343875580472745984,"E","Predicted"
"9860",344147849342251008,"P","Predicted"
"9861",344160583471493120,"R","Predicted"
"9862",344167093031288832,"R","Predicted"
"9863",344169938761682944,"R","Predicted"
"9864",344174690786476032,"R","Ground Truth"
"9865",344189480749629440,"R","Predicted"
"9866",344190209572864000,"R","Predicted"
"9867",344193057496891392,"E","Predicted"
"9868",344203971168190464,"P","Predicted"
"9869",344459305694670848,"E","Ground Truth"
"9870",344471040455483392,"P","Ground Truth"
"9871",344526743673139200,"P","Predicted"
"9872",344528532006903808,"R","Predicted"
"9873",344548202797748224,"R","Predicted"
"9874",344565850797400064,"E","Predicted"
"9875",344804755438178304,"P","Predicted"
"9876",344807419186139136,"E","Predicted"
"9877",344810684233707520,"P","Predicted"
"9878",344813022876950528,"P","Predicted"
"9879",344833846400917504,"E","Predicted"
"9880",344867769659039744,"P","Ground Truth"
"9881",344882158063734784,"E","Predicted"
"9882",344890578091274240,"P","Predicted"
"9883",344892160597975040,"P","Predicted"
"9884",344892176112705536,"P","Ground Truth"
"9885",344920207350968320,"E","Predicted"
"9886",344945141674545152,"P","Ground Truth"
"9887",344982670268301312,"R","Ground Truth"
"9888",345078541462933504,"R","Predicted"
"9889",345103593931673600,"R","Predicted"
"9890",345123367336169472,"R","Predicted"
"9891",345129181656526848,"P","Ground Truth"
"9892",345129622188470272,"R","Predicted"
"9893",345131232218193920,"P","Predicted"
"9894",345135758979522560,"C","Ground Truth"
"9895",345139297428598784,"E","Ground Truth"
"9896",345175783259639808,"R","Ground Truth"
"9897",345182036677513216,"E","Predicted"
"9898",345195136201928704,"P","Predicted"
"9899",345206865967325184,"P","Ground Truth"
"9900",345209192962998272,"E","Predicted"
"9901",345283928158003200,"R","Predicted"
"9902",345293782427783168,"R","Predicted"
"9903",345302721307484160,"R","Ground Truth"
"9904",345418926781521920,"E","Predicted"
"9905",345452689854980096,"E","Predicted"
"9906",345475422605176832,"E","Predicted"
"9907",345514338460774400,"P","Predicted"
"9908",345544168979972096,"P","Ground Truth"
"9909",345560866177052672,"P","Predicted"
"9910",345593097259986944,"R","Predicted"
"9911",345658675714736128,"P","Ground Truth"
"9912",345757289568931840,"E","Predicted"
"9913",345885559761272832,"R","Predicted"
"9914",345993063535112192,"R","Ground Truth"
"9915",346010603292352512,"R","Predicted"
"9916",346012490494271488,"E","Predicted"
"9917",346012682475937792,"E","Predicted"
"9918",346320356795109376,"R","Predicted"
"9919",346390289381990400,"R","Predicted"
"9920",346392375779815424,"E","Predicted"
"9921",346392603832504320,"P","Predicted"
"9922",346396073734049792,"R","Predicted"
"9923",346405733060980736,"E","Predicted"
"9924",346463089606152192,"P","Ground Truth"
"9925",346467609409101824,"P","Ground Truth"
"9926",346468244560961536,"P","Predicted"
"9927",346614003797221376,"P","Predicted"
"9928",346622248641245184,"R","Predicted"
"9929",346624426206433280,"E","Predicted"
"9930",346625534173777920,"R","Predicted"
"9931",346626727939809280,"P","Predicted"
"9932",346628434698567680,"P","Predicted"
"9933",346628468605329408,"P","Predicted"
"9934",346632409959256064,"E","Predicted"
"9935",346635461156016128,"E","Ground Truth"
"9936",346635944432123904,"E","Predicted"
"9937",346636608776323072,"E","Predicted"
"9938",346638044381728768,"R","Predicted"
"9939",346651336693129216,"E","Predicted"
"9940",346654217362087936,"E","Predicted"
"9941",346654988975607808,"R","Predicted"
"9942",346656041263591424,"E","Predicted"
"9943",346656381488730112,"R","Predicted"
"9944",346661175628558336,"R","Predicted"
"9945",346664632070578176,"R","Predicted"
"9946",346664731244904448,"R","Predicted"
"9947",346670461364621312,"R","Predicted"
"9948",346673145484308480,"E","Ground Truth"
"9949",346673235124948992,"E","Predicted"
"9950",346673542244483072,"P","Predicted"
"9951",346673694392852480,"R","Predicted"
"9952",346692188631101440,"R","Ground Truth"
"9953",346703120912490496,"E","Predicted"
"9954",346709726903545856,"E","Predicted"
"9955",346734039719362560,"E","Predicted"
"9956",346735545663225856,"R","Predicted"
"9957",346737091515928576,"P","Predicted"
"9958",346743085792899072,"R","Predicted"
"9959",346745646818156544,"R","Ground Truth"
"9960",346745896412774400,"R","Ground Truth"
"9961",346760333257478144,"P","Ground Truth"
"9962",346760554637041664,"P","Ground Truth"
"9963",346772374814871552,"E","Predicted"
"9964",346821243384770560,"R","Predicted"
"9965",346896980225716224,"R","Predicted"
"9966",346905424404041728,"P","Ground Truth"
"9967",346918305610756096,"E","Predicted"
"9968",346920381258530816,"R","Predicted"
"9969",346921679777308672,"R","Predicted"
"9970",346926803128049664,"P","Predicted"
"9971",346927228606615552,"P","Predicted"
"9972",346927846465351680,"R","Predicted"
"9973",346933520289112064,"R","Predicted"
"9974",346934232129622016,"E","Predicted"
"9975",346938931503308800,"R","Predicted"
"9976",346961121976139776,"P","Predicted"
"9977",346972949720489984,"R","Ground Truth"
"9978",346975617314586624,"E","Ground Truth"
"9979",346978328881803264,"R","Predicted"
"9980",346981302471364608,"R","Ground Truth"
"9981",346981978685456384,"P","Ground Truth"
"9982",346993124272398336,"P","Ground Truth"
"9983",346995960947281920,"E","Predicted"
"9984",346997322342887424,"E","Ground Truth"
"9985",346997921503387648,"R","Ground Truth"
"9986",346998471200485376,"P","Predicted"
"9987",347004807288082432,"R","Predicted"
"9988",347005810242637824,"E","Predicted"
"9989",347010008703184896,"C","Predicted"
"9990",347017482650923008,"C","Ground Truth"
"9991",347017963490136064,"P","Predicted"
"9992",347018169732431872,"P","Predicted"
"9993",347026796874698752,"C","Ground Truth"
"9994",347041104409022464,"P","Ground Truth"
"9995",347057525989969920,"P","Ground Truth"
"9996",347064338680541184,"E","Predicted"
"9997",347065196453445632,"E","Ground Truth"
"9998",347070867626405888,"R","Predicted"
"9999",347070883640258560,"P","Predicted"
"10000",347072075179106304,"E","Predicted"
"10001",347073427481448448,"R","Predicted"
"10002",347077554060017664,"E","Predicted"
"10003",347078888427507712,"R","Ground Truth"
"10004",347079361263972352,"R","Predicted"
"10005",347082369775316992,"P","Ground Truth"
"10006",347089586104725504,"R","Predicted"
"10007",347089958361767936,"P","Predicted"
"10008",347090530473226240,"R","Predicted"
"10009",347091886193901568,"P","Predicted"
"10010",347094175457624064,"R","Predicted"
"10011",347095060569006080,"R","Predicted"
"10012",347095387586306048,"R","Predicted"
"10013",347095685260255232,"R","Predicted"
"10014",347096176937537536,"E","Predicted"
"10015",347099119778660352,"R","Predicted"
"10016",347099468069470208,"E","Predicted"
"10017",347101716052848640,"R","Predicted"
"10018",347111010798272512,"P","Predicted"
"10019",347148185241792512,"P","Predicted"
"10020",347153596162392064,"R","Predicted"
"10021",347153868867657728,"R","Predicted"
"10022",347155686548983808,"R","Predicted"
"10023",347155810171883520,"P","Predicted"
"10024",347161919733497856,"E","Predicted"
"10025",347167460581048320,"P","Predicted"
"10026",347169177083211776,"P","Predicted"
"10027",347185985974583296,"P","Ground Truth"
"10028",347196767240077312,"E","Predicted"
"10029",347247988084731904,"P","Predicted"
"10030",347249304555106304,"R","Predicted"
"10031",347249513423052800,"R","Predicted"
"10032",347249698387660800,"P","Predicted"
"10033",347255270688292864,"R","Predicted"
"10034",347258609614340096,"P","Predicted"
"10035",347258888116133888,"P","Predicted"
"10036",347258933884362752,"R","Ground Truth"
"10037",347260081408188416,"P","Predicted"
"10038",347261250864050176,"E","Ground Truth"
"10039",347273601906520064,"P","Predicted"
"10040",347280921923305472,"R","Predicted"
"10041",347281190740426752,"R","Predicted"
"10042",347291438276554752,"P","Predicted"
"10043",347332642447970304,"E","Predicted"
"10044",347337946623508480,"R","Predicted"
"10045",347348033031254016,"P","Ground Truth"
"10046",347364009227452416,"P","Ground Truth"
"10047",347364096284454912,"P","Predicted"
"10048",347367344689012736,"P","Predicted"
"10049",347378996893335552,"E","Predicted"
"10050",347391050781978624,"P","Ground Truth"
"10051",347393563644022784,"P","Predicted"
"10052",347413580376838144,"E","Ground Truth"
"10053",347417710633840640,"P","Predicted"
"10054",347419232373440512,"R","Ground Truth"
"10055",347426770938630144,"C","Predicted"
"10056",347448169602375680,"R","Predicted"
"10057",347458511187349504,"R","Ground Truth"
"10058",347483621776584704,"E","Predicted"
"10059",347522199931990016,"R","Predicted"
"10060",347522299211177984,"R","Predicted"
"10061",347563137844793344,"R","Predicted"
"10062",347572322766569472,"P","Predicted"
"10063",347574615939362816,"P","Predicted"
"10064",347632414006329344,"R","Predicted"
"10065",347633056733077504,"R","Ground Truth"
"10066",347633876782419968,"R","Predicted"
"10067",347635372903251968,"R","Predicted"
"10068",347638924170113024,"P","Predicted"
"10069",347680308902105088,"R","Predicted"
"10070",347713934872166400,"R","Predicted"
"10071",347717082873487360,"P","Predicted"
"10072",347718467258032128,"P","Predicted"
"10073",347721534758084608,"P","Ground Truth"
"10074",347744373406064640,"P","Predicted"
"10075",347751834884120576,"P","Ground Truth"
"10076",347816692111536128,"R","Predicted"
"10077",347849614029901824,"P","Ground Truth"
"10078",347872385875185664,"P","Predicted"
"10079",347890728694853632,"P","Predicted"
"10080",347894655528099840,"R","Predicted"
"10081",347895870865408000,"R","Predicted"
"10082",347897469608263680,"P","Predicted"
"10083",347927115804585984,"P","Predicted"
"10084",347978180109414400,"P","Predicted"
"10085",347987618249732096,"P","Predicted"
"10086",347991640834723840,"P","Predicted"
"10087",347993079778791424,"P","Predicted"
"10088",347993947748048896,"R","Predicted"
"10089",347994461206347776,"P","Predicted"
"10090",348008879793262592,"R","Predicted"
"10091",348090348196741120,"P","Predicted"
"10092",348099287495892992,"P","Predicted"
"10093",348100801459286016,"R","Predicted"
"10094",348104682645909504,"R","Predicted"
"10095",348107371085709312,"E","Predicted"
"10096",348166826678702080,"E","Ground Truth"
"10097",348180150904561664,"R","Predicted"
"10098",348335338479026176,"R","Predicted"
"10099",348917732042997760,"E","Predicted"
"10100",349052852267806720,"P","Ground Truth"
"10101",349270289907085312,"P","Ground Truth"
"10102",349522060290170880,"R","Ground Truth"
"10103",349527877022269440,"R","Predicted"
"10104",349533202005762048,"E","Predicted"
"10105",350168753348153344,"E","Predicted"
"10106",350206015897223168,"R","Predicted"
"10107",350246594869866496,"P","Predicted"
"10108",350804112918589440,"P","Ground Truth"
"10109",350904524367593472,"P","Predicted"
"10110",350910183213510656,"P","Ground Truth"
"10111",350933711283421184,"P","Predicted"
"10112",351451313080512512,"R","Predicted"
"10113",351491404834418688,"E","Predicted"
"10114",351540519257649152,"R","Predicted"
"10115",351623274020601856,"P","Predicted"
"10116",351860794385899520,"R","Predicted"
"10117",352046920006504448,"P","Predicted"
"10118",352328059162066944,"P","Predicted"
"10119",352349428666998784,"R","Predicted"
"10120",352402374112976896,"E","Predicted"
"10121",353139299769794560,"E","Predicted"
"10122",353192182397677568,"R","Ground Truth"
"10123",353239279461339136,"R","Predicted"
"10124",353265131033079808,"R","Predicted"
"10125",353518225432121344,"P","Ground Truth"
"10126",353518422207905792,"P","Ground Truth"
"10127",353518593809453056,"R","Predicted"
"10128",353521244391489536,"E","Predicted"
"10129",353524289619767296,"R","Predicted"
"10130",353528057006538752,"P","Ground Truth"
"10131",353544785421807616,"P","Predicted"
"10132",353548176168460288,"R","Predicted"
"10133",353561821212459008,"R","Ground Truth"
"10134",353585386443907072,"P","Ground Truth"
"10135",353588955914055680,"E","Predicted"
"10136",353591541417263104,"E","Predicted"
"10137",353614181926305792,"P","Predicted"
"10138",353809432058138624,"E","Ground Truth"
"10139",353885197160288256,"R","Predicted"
"10140",353906239169769472,"P","Ground Truth"
"10141",353907446084943872,"P","Predicted"
"10142",353908065650753536,"E","Predicted"
